inst_id,OC,bedCount,instkind,employee1,ownerChange,revenue3,salescost3,sga3,salary3,noi3,noe3,interest3,ctax3,profit3,liquidAsset3,quickAsset3,receivableS3,inventoryAsset3,nonCAsset3,tanAsset3,OnonCAsset3,debt3,liquidLiabilities3,shortLoan3,NCLiabilities3,longLoan3,netAsset3,surplus3,employee3,age
60,open,3.9889840465642745,hospital,4.499809670330265,same,22.243662921793874,21.75106864723883,21.692179026459147,21.04502603313411,21.16483701080251,22.768109288907013,19.543192006785933,20.53220895081392,22.93011368208555,22.759592340031475,22.949105379016643,23.493426362626643,18.338556431241575,22.724419574749554,22.57324784058169,22.013607748550935,0,24.22207823983013,22.933381736420188,24.44784817590001,23.24932939188584,22.960105660922125,22.939996995800797,4.465908118654584,8.504513138258863
61,open,5.10594547390058,hospital,4.59511985013459,same,22.2170300979082,21.81222955281448,21.955245961947774,21.08208942419695,21.20254733336853,22.77638877745137,19.485020491447045,20.53220895081392,22.801847588362506,22.63279232496184,22.9806608528689,23.49874408716386,19.727348118058245,22.511454086955325,22.333771837371398,22.006224427616647,0,24.133113084322396,22.459913990128744,24.532389762141968,23.464375958843483,22.761550752081273,22.939996995800797,4.465908118654584,8.117908942383155
62,open,0,clinic,6.118097198041348,same,23.697537064868424,23.424152181125226,22.623866809359075,21.379207810455377,21.213020434678544,22.792556270271124,19.5758031843469,20.288584882595572,22.798443265705135,24.540761308403066,23.205427594796372,23.501456413088132,19.465398765652,23.517769961273103,23.248564904839927,22.209899044723254,0,24.384431520330388,23.093509578507728,24.526578943411888,23.464375958843483,23.207545943497184,22.939996995800797,4.7535901911063645,8.408939605975984
63,open,5.332718793265369,general_hospital,5.3230099791384085,same,22.253629189600524,21.73568430379012,21.666493168713945,21.343530232965218,21.20263280796925,22.755885848218917,18.636022314815207,20.726376577571934,22.94454249494695,22.977259180670487,22.950801606762546,23.318133688412697,19.940113219122896,22.857903524539655,22.748680874658955,21.997272651386336,0,24.18260064000678,23.091573563302855,24.464786467506602,23.421494244090898,23.154494768709007,22.939996995800797,4.189654742026425,7.327123292259293
65,open,4.844187086458591,hospital,5.3471075307174685,same,22.442027635638485,21.93803971825719,21.963973378195718,21.277512277989537,21.189783124710033,22.751148910925465,19.079710865133755,20.388768767198194,22.917446269126334,23.825767390089183,23.493149993518408,23.528416619883842,19.660127095720938,22.718962856423666,22.520001146622022,22.04689428516964,0,24.11498509096558,22.149261565158124,24.581377491676943,23.45356319687154,23.341353434908367,22.939996995800797,4.465908118654584,7.704811922932594
67,open,5.318119993844216,nursing_hospital,4.875197323201151,same,22.24871699977208,21.827943458239297,21.71195360553005,21.126593177657266,21.068844077072512,22.756594793266082,19.622205649617598,20.50039472851627,22.89872671714535,22.872866949870943,23.270197554213986,23.48958151836798,19.766664701021444,22.848660289334124,22.821307359258242,21.936405158092846,0,24.305444291521987,22.92028015062322,24.46401555302134,23.356577719042416,23.083150220401272,22.939996995800797,4.465908118654584,8.033009498596668
69,open,5.501258210544727,nursing_hospital,4.844187086458591,same,22.257894904288108,21.741265348760198,21.702629069124537,21.044548648984453,21.181563287333436,22.774613784658857,19.39631063743995,20.4843495182074,22.938830126397306,22.56899263613998,23.037408916634064,23.512263437349866,19.770471763917183,22.82670508848617,22.685872572835915,22.03442583473794,0,24.26179001447769,23.060252356754408,24.41250582366066,23.14400608159754,23.157624747071154,22.939996995800797,4.430816798843313,7.329749689041512
70,open,4.941642422609304,hospital,4.787491742782046,same,22.179125518573045,21.82064761584781,21.55293679747071,21.31763525789023,21.182760105179483,22.772946251782212,19.576550463965436,20.518552746448208,22.914263893003046,22.526911906132625,22.94382117639822,23.5045880759495,19.71161161059673,22.882501564305365,22.7833170584523,22.018000911358868,0,24.12754328519639,22.357497304193117,24.545433025930855,23.57837044950149,22.983745048986453,22.939996995800797,4.709530201312334,8.559294367434873
71,open,5.2832037287379885,general_hospital,5.68697535633982,same,22.265258696261586,21.657734269186783,21.802876258224533,21.364280265609764,21.23461176013318,22.772601224918965,19.18956108711404,20.62147115835037,22.93460708183183,22.950575827031457,23.169179987025128,23.518669442629033,20.00352445877879,22.581019256879156,22.429707318409825,22.013607748550935,0,24.18487212963169,22.7748484601383,24.475964114871665,23.384159933955527,23.128282013910063,22.939996995800797,4.465908118654584,9.273596821611198
72,open,5.627621113690637,nursing_hospital,4.454347296253507,same,22.26318351250373,21.82240329835384,21.501328568494518,20.949990708470956,21.198225458698058,22.783055612369967,19.596216656389917,20.54504202172982,22.959083019106057,22.580705247206932,22.920639166218514,23.48480075841397,19.508880580705817,23.074544663841593,23.02266001056789,21.948225525882467,0,24.18699833145073,22.61002739882785,24.50360900605837,23.464375958843483,23.136764475518966,22.958670604869763,4.465908118654584,8.179199798423086
73,open,5.117993812416755,hospital,4.882801922586371,same,22.053830020252715,21.764020473246635,21.40706331039763,21.377887508522647,21.207585663040025,22.78087253141929,19.490056222034053,20.53220895081392,22.907301184975093,22.23893162310522,23.013881458572367,23.49874408716386,19.757483029620726,22.802707378751247,22.66917598614458,22.013607748550935,0,24.143396944728583,22.53155460828961,24.50360900605837,23.464375958843483,23.12116110983569,22.939996995800797,4.465908118654584,8.280711075662847
74,open,3.367295829986474,traditiona_hospital,4.960110750046858,same,22.29509441124889,21.833774072100457,21.536222561074492,21.132882806138692,21.13519780046461,22.778527875347773,19.507483210384304,20.582063905384295,22.9532139280255,22.56536975816174,23.0433221509335,23.49891053281354,19.800617284394892,22.77300510662966,22.641690961409,22.00716995012588,0,24.13692779408492,22.353925315976596,24.525899792569763,23.526273857842053,23.05291555595937,22.939996995800797,4.54780224173726,9.041329829241901
75,open,5.521460917862246,general_hospital,5.703782474656201,same,22.502587076790018,21.81222955281448,22.074770668461785,21.707687744887966,21.13495925016501,22.741481746207867,19.021400371943002,20.426743584995354,22.95051927097194,23.215396032824763,23.0516667816079,23.566993044887468,0,22.840546141893814,22.614037680150496,22.207833984320335,0,24.153402103563096,22.239735559355932,24.50267602014647,23.203611390397704,23.12495149170785,22.93132660358241,4.465908118654584,8.846496938558838
77,open,5.298317366548036,nursing_hospital,4.290459441148391,same,22.51453105038353,21.854268810405426,21.980660477810904,21.503904712458176,21.208521321818424,22.78019944156226,19.488606211604907,20.53220895081392,22.95332857142137,22.46769280956628,22.985404508008987,23.489143038231198,19.765384977071335,22.786418518279138,22.65679747162419,21.999573972511815,0,24.12850599366979,22.54588727736898,24.501998669796997,23.45949272742435,23.132350327136436,22.953393699485726,4.430816798843313,8.185071477532283
81,open,4.060443010546419,hospital,4.77912349311153,same,22.389967793174755,21.81222955281448,21.809421491559085,21.516709635248066,21.189382727600194,22.772928417041413,19.278170468963115,20.55850198125109,22.95144085303461,22.860541528341386,23.007054105131328,23.49844081051575,19.72066299172263,22.722065234983113,22.596539849397228,22.01666578444772,0,24.119992943802036,22.53155460828961,24.50217955594211,23.45831170583856,23.127417717744265,22.947491594442273,4.23410650459726,8.845489236753274
82,open,5.003946305945459,nursing_hospital,4.30406509320417,same,22.33790187369256,21.817016910698943,21.75899529688372,21.260473475702486,21.207585663040025,22.778885367405625,19.108873999061245,20.53220895081392,22.937087939589635,22.48495515134947,23.030988127814613,23.508173509624076,19.75657059980514,22.804917434777042,22.669847189408596,22.017178662095084,0,24.142427303651314,22.524246931817494,24.50360900605837,23.464375958843483,23.140738138600895,22.939996995800797,4.465908118654584,7.906915488678587
83,open,4.74493212836325,hospital,5.579729825986222,same,22.220688570262432,21.81222955281448,21.563704682840378,21.220007395451713,21.172805819858514,22.763678163746,19.377139347975376,20.527710256283683,22.93973489979001,22.657783548923046,23.006974885889402,23.489923031908255,19.7488176164409,22.857759916588876,22.73185147773259,22.013607748550935,0,24.252534196533144,22.892456670884126,24.4286277290692,23.241570622400847,23.12317800371876,22.939996995800797,4.465908118654584,8.715388097366482
84,open,5.3706380281276624,nursing_hospital,5.303304908059076,same,23.48451206157843,21.81222955281448,23.32153561988558,22.588252744259922,21.214726518901955,22.819489331117637,20.23724415941037,20.53220895081392,22.92304117831624,22.918865130668916,23.34679831172618,23.629922969614277,19.935967856441504,24.048050172879524,24.01028632465029,22.021829160364828,0,24.40375171732128,23.01073729223193,24.59049864753471,23.640436231242393,23.800561565466772,22.717275293761684,4.465908118654584,8.09040229659332
87,open,5.793013608384144,nursing_hospital,5.298317366548036,same,22.392892008422784,21.827992514359842,21.798494356023614,21.281324489823938,21.24053030033179,22.78460165628956,19.57011918693974,20.53850489128945,22.95249085158149,22.62174279544391,23.039438574906796,23.505288358692066,19.776346090500166,22.897895145439048,22.77728978463786,22.007222038468743,0,24.160422621909444,22.594935240996158,24.50430821015348,23.455848468163836,23.166807555331452,22.94132567345924,4.430816798843313,7.344072850573066
89,open,5.187385805840755,nursing_hospital,3.9318256327243257,same,22.267036684690485,21.792094249149006,21.655696143165706,20.67040467409521,21.171489380262763,22.838089787429073,19.50749065441924,20.53220895081392,22.877670633153844,22.495643641980884,23.074913622970524,23.499529629522428,19.724188346348644,22.763621940392902,22.61213210427499,22.013607748550935,0,24.13876970560819,22.88632755203153,24.525944415425684,23.508535507764517,23.070822965658785,22.939996995800797,4.060443010546419,8.178077463849608
91,open,5.204006687076795,hospital,5.087596335232384,same,22.264447460407187,21.819237753564803,21.660466440150664,21.20940262964988,21.20397365514961,22.77733725863268,19.46322010589675,20.503729758370834,22.92953775945911,22.56067547587578,23.039784477243522,23.50111863447317,19.75161002959233,22.824133735856254,22.627398922304014,22.102964559585136,0,24.125293276581775,22.452855199638606,24.51076211819382,23.491104990571106,23.179788577506525,23.00987034344405,4.477336814478207,8.13593277200489
92,open,3.8066624897703196,nursing_hospital,4.31748811353631,same,22.108292921660656,21.697608432259972,21.545483597358274,21.190860751316258,21.219638157523807,22.783068788695203,19.606983669416476,20.53220895081392,22.918719847865706,22.770465291260464,23.024029972102625,23.49872352644856,19.85568693522128,22.873859539169718,22.790196428549116,21.944369720807625,0,24.166030210781145,22.662754180706663,24.505744077766554,23.470400175080936,23.115369629725855,22.933051255798002,4.465908118654584,0
93,open,0,nursing_hospital,4.68213122712422,same,22.1995570308737,21.781885597408614,21.537237688031198,20.954001401457543,21.230430696483992,22.777166380736944,19.452287003910715,20.53220895081392,22.944157031885414,22.628684138762573,22.904791178083354,23.498564522665962,19.78323831072955,22.829909389553507,22.694449140985512,22.010852188671596,0,24.12118790331473,22.318671013885528,24.497159596926096,23.464375958843483,23.13583681699633,22.939996995800797,4.465908118654584,9.071767722112243
94,open,5.501258210544727,nursing_hospital,4.960110750046858,same,22.392892008422784,21.827992514359842,21.798494356023614,21.281324489823938,21.24053030033179,22.78460165628956,19.57011918693974,20.53850489128945,22.95249085158149,22.62174279544391,23.039438574906796,23.505288358692066,19.776346090500166,22.897895145439048,22.77728978463786,22.007222038468743,0,24.160422621909444,22.594935240996158,24.50430821015348,23.455848468163836,23.166807555331452,22.94132567345924,4.54780224173726,8.504715669905124
