inst_id,OC,bedCount,instkind,employee1,ownerChange,revenue3,salescost3,sga3,salary3,noi3,noe3,interest3,ctax3,profit3,liquidAsset3,quickAsset3,receivableS3,inventoryAsset3,nonCAsset3,tanAsset3,OnonCAsset3,debt3,liquidLiabilities3,shortLoan3,NCLiabilities3,longLoan3,netAsset3,surplus3,employee3,age
26,open,0.36128048780487804,general_hospital,0.79232693911593,same,0.18525908015712667,0.2120924115250327,0.13994575993601016,0.15009076180244318,0.16448529336040987,0.5530122014216537,0.40790215579946826,0.48723877300193225,0.6750651825075932,0.3256672744380221,0.529839587883669,0.6749941949493924,0.6236288813558216,0.23580213803284547,0.21412895056088754,0.516068620844063,NaN,0.6776613624691636,0.33842126647310805,0.601500064127805,0.34058208117251393,0.14672510461332827,0.12187172798728248,0.33915211970074816,0.02587106196536616
27,open,0.801829268292683,general_hospital,0.79232693911593,same,0.5398324863627229,0.48181326190951485,0.3892629948967153,0.5170291991542202,0.15662366005260148,0.5665566322731547,0.5770140113888944,0.20087087622426703,0.7109351976672367,0.6174380773269255,0.4849117184855469,0.6873017040733896,0.7093891485802724,0.17107746087503461,0.10765866530513368,0.6666870361394367,NaN,0.7157683143443093,0.3714576416753927,0.5829502017842505,0.2821116676173772,0.09477014518374621,0.12293750127684552,0.33915211970074816,0.9134153974546213
33,open,0.2759146341463415,general_hospital,0.1517931609674729,change,0.13341899740679516,0.1995036736411977,0.08139146977790243,0.07636324444039079,0.17498029940460325,0.6902019109413632,0.38974912074797774,0.47536484820773767,0.5721593719897381,0.20045159504508492,0.49476991564157363,0.6868136775545516,0.5900691619788815,0.15272140874675866,0.14186046169169136,0.49128296207068045,NaN,0.6363910969351126,0.28623225340314135,0.5985957036620521,0.3304543588509584,0.11818932196354166,0.12293750127684552,0.24438902743142144,0.8939425551150985
34,open,0.3704268292682927,general_hospital,0.3402835696413678,change,0.17384741357544017,0.19536429891756557,0.11444342726894134,0.12175138085297661,0.1539565519151832,0.5909942396464684,0.45741693022298435,0.4501180276810717,0.6927870962556707,0.6049860430979965,0.47790506092061463,0.7371845555396107,0.44389557189803924,0.4684411338834689,0.45049570365817343,0.48100628166058895,NaN,0.6952143378161363,0.36867125439790577,0.7095717315146656,0.5149366338884097,0.14905995153235788,0.1282585287996885,0.4164588528678304,0.11259475624174142
35,open,0.44359756097560976,nursing_hospital,0.03419516263552961,same,0.16416313222189102,0.2064811087714752,0.1115180534460376,0.10167701763649092,0.15161236621386864,0.5743393527366955,0.45387373021017086,0.4871030251839068,0.6697582621861594,0.12313285332876554,0.517486235222018,0.6991392057622948,0.6311819035950126,0.17129573014052735,0.14956040709905224,0.48999798989849325,NaN,0.6509394782465354,0.31762460732984293,0.576624823521486,0.3304543588509584,0.1438649284385431,0.12267136535145734,0.2144638403990025,0.13783990541762292
36,open,0.2972560975609756,general_hospital,0.1609674728940784,same,0.13204995825802926,0.1995036736411977,0.09828773528298772,0.09942916233469892,0.2713856055875864,0.6063498140254393,0.35038273850448876,0.5167666278283379,0.6744078134074499,0.2307389899838574,0.6266303749714165,0.6944630825499413,0.6032691393223503,0.20457954802158634,0.17867135798942707,0.48932473611446975,NaN,0.6431504410142973,0.2794523079581152,0.5843676741547531,0.34123172148586894,0.19221414455800037,0.19006424295250615,0.2144638403990025,0.5832116280687113
37,open,0.2545731707317073,hospital,0.29524603836530444,same,0.10416147327019702,0.19749982310628708,0.05469518132952363,0.056849080813301006,0.1538707077415934,0.5596652916738627,0.39306506493812354,0.4484322294303397,0.6838930565944971,0.15977349525509882,0.46669781744204736,0.6880377203011983,0.5779763296646032,0.17809765171076977,0.16088201118549408,0.46419023257806996,NaN,0.6699816131005331,0.3357897472251309,0.5799098083027305,0.22960774299596126,0.12376742771253439,0.12293750127684552,0.20698254364089774,0.29709993740872104
38,open,0.5274390243902439,general_hospital,0.5045871559633027,change,0.14198741200577764,0.1995036736411977,0.13477751882066016,0.14504260719083725,0.20549747835949458,0.5401708712478532,0.7358027323982774,0.5046749426473471,0.6151676599231742,0.5029565736592732,0.5332532962663722,0.6870278257326753,0.9914237499085904,0.20374661431740942,0.1630693444042309,0.6694832745456971,NaN,0,0.13107330958115182,1,1,0.14587706041867884,0.11823131180957856,0.14713216957605985,0.27053341678837195
39,open,0.07317073170731707,hospital,0.09674728940783987,change,0.0737011644152193,0.1995036736411977,0.03903734530256653,0,0.15063053464226464,0.5623556535468797,0.39535422515904756,0.47536484820773767,0.6249885183992112,0.16385745157468523,0.4922569544420596,0.6880346315352608,0.6374280836454885,0.17977435694486343,0.15820168401081386,0.48932473611446975,NaN,0.6846977824347926,0.36913347209424086,0.569302562229249,0.3304543588509584,0.13344929231600344,0.12293750127684552,0.16957605985037408,0.8923430002086375
42,open,0.38414634146341464,hospital,0.1359466221851543,same,0.15743473369802038,0.21012747252238537,0.09960827120176291,0.1511353278297819,0.15367462858006853,0.5615684886452564,0.4352150950460147,0.6084625442763454,0.67928813690584,0.14334135386166336,0.5097157595492015,0.71622732106096,0.5740457461990901,0.15507914600405928,0.1328579061616412,0.48932473611446975,NaN,0.8326349056998386,0.6442029486910995,0.4768447131806304,0.14076084070460426,0.12550065240484407,0.12293750127684552,0.2144638403990025,0.23770776827317616
44,open,0.10060975609756098,hospital,0.22101751459549623,same,0.11320935931879085,0.21746163519916376,0.05856827826788519,0.07521895630175351,0.1560611597885383,0.5455985382039269,0.34214106636766817,0.4782643596496552,0.690779342254667,0.18318210762752604,0.5306699258309093,0.6880346315352608,0.5871088672891999,0.1741215179461466,0.15070970097523054,0.4999634924096091,NaN,0.6517286860553793,0.2742506554973822,0.5799036856794908,0.3304543588509584,0.1490530669023647,0.12293750127684552,0.26932668329177056,0.5204812573892482
45,open,0.29878048780487804,nursing_hospital,0.1292743953294412,same,0.12023699020231633,0.1995036736411977,0.06761356161947644,0.07473504798995528,0.14975396949996614,0.5600283053709919,0.3805234299169625,0.47384847061881796,0.6863465810908597,0.13489407121783858,0.5071814707992979,0.6880346315352608,0.7098626932007268,0.15556816604073087,0.13759916833334174,0.48932473611446975,NaN,0.800247021676333,0.6175805531413613,0.49445793444671504,0.18377469114613973,0.12832670344804242,0.1070223991998174,0.22194513715710723,0.3306210445788998
47,open,0.20884146341463414,hospital,0.2018348623853211,same,0.16657822735946837,0.22274474211126843,0.07740425114142571,0.07476399794109247,0.15011107398892096,0.5429010836082719,0.3009109861505065,0.5679369853607797,0.7809395288685778,0.18778304087890807,0.5111468196074767,0.6880346315352608,0.6343311749231918,0.46142789628580205,0.44606674774571187,0.4671221728249428,NaN,0.6237072315741896,0.23279044628272252,0.5828615857192077,0.3299473496390162,0.3244438690916267,0.30715835903045013,0.26184538653366585,0.4936365533069059
49,open,0.09603658536585366,hospital,0.12260216847372811,same,0.12056365119619525,0.1945306305780943,0.06789496425424316,0.06926739634915566,0.1549800329088427,0.5680222792037284,0.5153829118011022,0.47400543985347465,0.6878638221003324,0.1273121511565124,0.5030566135586295,0.6880346315352608,0.6607667483238274,0.32371308912777386,0.3101161850689639,0.4873049747623992,NaN,0.7154736962601148,0.40145048759162305,0.6252743210130839,0.38440319541178153,0.1453022987244788,0.12440973474219562,0.2344139650872818,0.3612907712636484
50,open,0.22713414634146342,hospital,0.347789824854045,same,0.16979890433194358,0.3186290890926136,0.1545487442650634,0.1575376040617749,0.16562124784229754,0.38261177037667204,0.15888448254521195,0.697582973534342,0.6173892389619297,0.2172739958500719,0.4452091561453079,0.6878274553342237,0.6971679668664834,0.14653851564129397,0.1253287081691996,0.47424385135234337,NaN,0.6218551073404451,0.18805825340314136,0.5433902435360102,0.27856625462743645,0.16647279076441213,0.12293750127684552,0.2144638403990025,0.40121009805967034
51,open,0.6189024390243902,nursing_hospital,0.20683903252710592,same,0.09388119955569765,0.200733756422457,0.052724958660119774,0.06947888839411849,0.148150404474,0.5088187719992704,0.25523324776909373,0.5783251498095922,0.6854355677005304,0.14621297988187387,0.5360210516213306,0.7171496031326968,0.4677188865580286,0.14978013278716473,0.14898011514693973,0.48932473611446975,NaN,0.6247222180404471,0.29388715104712043,0.5700470160014236,0.31766603178491204,0.16037392252512087,0.12293750127684552,0.20448877805486285,0.23576048403922387
52,open,0,traditional_clinic,0.07673060884070058,same,0.14220353611283001,0.2433621255077394,0.06486990202174421,0.046206105875900176,0.15048914321740942,0.5622626726266912,0.419839969351071,0.5146174544173769,0.7071350060529419,0.15477521516528142,0.4998837083051609,0.6880346315352608,0.5436814105876487,0.1842910424077669,0.15939536653326447,0.48158199443638317,NaN,0.6697999571171694,0.312390925026178,0.576624823521486,0.3304543588509584,0.13896058396180772,0.12293750127684552,0.20947630922693267,0.41511927115932956
53,open,0.11890243902439024,nursing_hospital,0.07756463719766472,same,0.09240592759777264,0.199119288668863,0.050298943329332234,0.0686117244648652,0.15880529209649288,0.560570362707974,0.36955235282645466,0.47536484820773767,0.658218390078624,0.13000036347287813,0.5129216146066852,0.6880771966130834,0.5694151815766645,0.17521363529607584,0.15347189165099173,0.4891631552063041,NaN,0.665677657335798,0.4347473968586387,0.5761887756618473,0.3304543588509584,0.14021741106042854,0.12293750127684552,0.22443890274314215,0.22059948536059532
55,open,0.35365853658536583,general_hospital,0.26855713094245204,same,0.18525908015712667,0.2120924115250327,0.13994575993601016,0.15009076180244318,0.16448529336040987,0.5530122014216537,0.40790215579946826,0.48723877300193225,0.6750651825075932,0.3256672744380221,0.529839587883669,0.6749941949493924,0.6236288813558216,0.23580213803284547,0.21412895056088754,0.516068620844063,NaN,0.6776613624691636,0.33842126647310805,0.601500064127805,0.34058208117251393,0.14672510461332827,0.12187172798728248,0.2144638403990025,0.6074831351276166
56,open,0.8902439024390244,nursing_hospital,0.26855713094245204,same,0.10929870775109382,0.20370529247936173,0.08134226261872993,0.09511110253338853,0.18590433408207166,0.5109683166858471,0.27933582442628907,0.45866272433084126,0.688002671516141,0.4777120024028162,0.5571571191671756,0.6735418378372172,0.6196523556207267,0.19930379404277349,0.1797065282436851,0.47389553677464097,NaN,0.6582589503789484,0.3193717277486911,0.5884893245316959,0.3304543588509584,0.15819932889041471,0.12293750127684552,0.2144638403990025,0.32651783851450034
57,open,0.15396341463414634,nursing_hospital,0.07923269391159299,same,0.10642192628055888,0.1995036736411977,0.05459484656852417,0.061990218429414747,0.15547119883990693,0.5657657942747724,0.5306250251333283,0.48213085635919406,0.6796269892231825,0.12640998382437196,0.5439862217005359,0.6983329106333537,0.8458739150363738,0.5399752610303988,0.5156036261809809,0.5202944101795507,NaN,0.7936126008085335,0.5671220246073299,0.6040593387405271,0.3749019898244313,0.2561218873896716,0.12293750127684552,0.2144638403990025,0.2210863064190834
58,close,0.20121951219512196,nursing_hospital,0.041701417848206836,change,0.12348366184977566,0.20201135907950377,0.06241735143674054,0.06051555421147621,0.15673451478934164,0.582443182302677,0.6305876265907006,0.47536484820773767,0.6912313881080212,0.10846632690727762,0.5026533648470949,0.6880346315352608,0.5836064749094055,0.18110810161547505,0.15954447536403943,0.48932473611446975,NaN,0.6604015851651814,0.3193717277486911,0.576624823521486,0.3304543588509584,0.1438649284385431,0.12293750127684552,0.2144638403990025,0.11002155921830448
59,open,0.3932926829268293,nursing_hospital,0.1134278565471226,same,0.11289879431233137,0.1995036736411977,0.04999941971587556,0.041293215050896254,0.14988958890074186,0.5586611662060692,0.40142438590963,0.47536484820773767,0.717050149582083,0.15418782377863519,0.5100072834995476,0.6856724618099387,0.3588681511530844,0.1819899396007535,0.1606991159630523,0.4888628840186296,NaN,0.6410673594004571,0.28233927015706806,0.5721098790999096,0.3156796798319892,0.16054273296514054,0.12293750127684552,0.2144638403990025,0.08185548369149453
60,open,0.08079268292682927,hospital,0.07422852376980818,same,0.1093766325209392,0.18766749340274408,0.06591791381958524,0.06318756812692522,0.14674201484067095,0.5561640959582703,0.41908176205694225,0.47536484820773767,0.6722191508147596,0.1684411297659538,0.4711255963947249,0.6843855638599017,0.14121736580038313,0.1674703457792161,0.14495082981480387,0.48932473611446975,NaN,0.7144617110337557,0.4773179560209424,0.5453517534608389,0.2665127235207267,0.12246428218851925,0.12293750127684552,0.2144638403990025,0.34327839209958966
61,open,0.25,hospital,0.0817347789824854,same,0.10650207266257679,0.1995036736411977,0.08575352332348694,0.06557345509003937,0.15238136615700953,0.5607879654435549,0.39539865990835654,0.47536484820773767,0.5912969300241627,0.14838144591871077,0.4862292358199615,0.6880346315352608,0.5662818937514987,0.13534685877693484,0.11408212421986486,0.4857251991658191,NaN,0.6536449093540071,0.29729208209424085,0.5934616479980734,0.3304543588509584,0.10041027118186058,0.12293750127684552,0.2144638403990025,0.23318728701578692
62,open,0,clinic,0.377814845704754,same,0.46809506878354573,1,0.16735177281800873,0.0882602072909289,0.15398565793469562,0.5699281890044323,0.4329737985436355,0.37258251949573806,0.5892873869950114,1,0.608773899317635,0.6899033388292778,0.43578223017694906,0.37024193934435995,0.28477848843980624,0.5954501340423642,NaN,0.840403965850027,0.5602094240837696,0.590023149858168,0.3304543588509584,0.15684525715660544,0.12293750127684552,0.286783042394015,0.3119827526253564
63,open,0.31402439024390244,general_hospital,0.1701417848206839,same,0.11047215942202483,0.184802447164276,0.06424631578034154,0.08516680753190141,0.15239439145010492,0.5494072372779732,0.16916868281260256,0.5772354473776802,0.6819887877815476,0.2094014349666046,0.4719254108451841,0.5743441461658366,0.7005439476127182,0.19138560080300493,0.17274691672347497,0.481396499553809,NaN,0.6868059604951584,0.5591258993193717,0.5546677563425769,0.31658343917553156,0.14874129494026395,0.12293750127684552,0.16209476309226933,0.10570971555741011
65,open,0.19207317073170732,hospital,0.1743119266055046,same,0.13337463651816245,0.22625050528569285,0.0865052053663565,0.07972584565239978,0.15044869932378468,0.5468108838825634,0.2636400941996499,0.4118430898310744,0.6637575794878695,0.4891950869070231,0.811731265874862,0.7087562730890702,0.5294670725572959,0.1665589960250328,0.13743456132943785,0.5058867792014478,NaN,0.6419023944661318,0.21790575916230367,0.6232578524013535,0.3269004827593041,0.17930122048250044,0.12293750127684552,0.2144638403990025,0.1542527296752208
67,open,0.3094512195121951,nursing_hospital,0.10842368640533778,same,0.10993082984938372,0.20266341643294958,0.06723438626481729,0.06855763096668431,0.13331078212618508,0.5497968749172876,0.4535382818152324,0.46047952324220837,0.6514479101841197,0.18864386405954112,0.6495091298243858,0.6817592600537228,0.5889896331805835,0.18962472929140153,0.18575973639701118,0.45296903177720077,NaN,0.776576734852711,0.4711051217277487,0.5542403197144082,0.29668480501025374,0.13849912016238639,0.12293750127684552,0.2144638403990025,0.21420126573475207
69,open,0.3719512195121951,nursing_hospital,0.10508757297748124,same,0.11094440865929646,0.18583672141376914,0.06661037063174907,0.06315741058236383,0.1492171041714411,0.559793453733304,0.3618336830629623,0.45314999162532477,0.6781041223622947,0.13921042071868223,0.5146197379954649,0.6973995739902722,0.591236227514382,0.18550685011648488,0.1622306864022187,0.4996183151945402,NaN,0.7434051475003607,0.5418848167539267,0.526414356920238,0.23987037546646345,0.14920758132750186,0.12293750127684552,0.20698254364089774,0.1059878990194033
70,open,0.21189024390243902,hospital,0.09924937447873228,same,0.10254070761879568,0.20119019681159456,0.057349722732091775,0.08298972457903415,0.14939579677468032,0.5588607576118019,0.43329747196187846,0.46891729344829824,0.6616486107607661,0.133473889783957,0.46864263928619765,0.6920672700765877,0.5574403444916157,0.19615168932710253,0.17883503667240502,0.49147914822334493,NaN,0.6500143586139903,0.26835169392670155,0.6012530268667663,0.3703553844419231,0.12539375189570318,0.12293750127684552,0.2743142144638404,0.362612142708116
71,open,0.29878048780487804,general_hospital,0.24520433694745622,same,0.11176439560676898,0.17094423064302294,0.07363404375066537,0.08695248392086985,0.15734656504606004,0.5586679688981427,0.29425158008750535,0.5197483844050281,0.6752464966205759,0.20388779082218592,0.5871024437742264,0.7018814595074797,0.746404994595419,0.1450975068676865,0.12556883044509387,0.48932473611446975,NaN,0.6883678062955132,0.40734054968586386,0.5609024164308825,0.30498192958445397,0.14489303296621217,0.12293750127684552,0.2144638403990025,0.7408025592878503
72,open,0.4222560975609756,nursing_hospital,0.07089241034195162,same,0.11153270443227697,0.20154373317863392,0.054465080955052224,0.05745903448845217,0.15172421407730996,0.5645391365593557,0.44190312631878154,0.48150455037888773,0.6919777083044859,0.14085052443194057,0.45790351898284154,0.6785077113148013,0.455148828787814,0.2376814625553557,0.2271945616655242,0.45835506204938875,NaN,0.6898329722447577,0.34544329513089006,0.576624823521486,0.3304543588509584,0.1461273100089394,0.1252547565394033,0.2144638403990025,0.24793101050142569
73,open,0.2530487804878049,hospital,0.10925771476230192,same,0.09046512061834938,0.19011393889452832,0.04956547494771139,0.08814375406222731,0.153151051050908,0.5633080461981539,0.3973948028417229,0.47536484820773767,0.6570577456399528,0.10007556928906206,0.5026533648470949,0.6880346315352608,0.5836064749094055,0.18110810161547505,0.15954447536403943,0.48932473611446975,NaN,0.6604015851651814,0.3193717277486911,0.576624823521486,0.3304543588509584,0.1438649284385431,0.12293750127684552,0.2144638403990025,0.27442798525627654
74,open,0.042682926829268296,traditiona_hospital,0.11810641287831183,same,0.11514920934497609,0.20384852014199883,0.056399132235901574,0.06899019189309316,0.14245652045255186,0.5619888297261442,0.4043808939236323,0.49966484582488735,0.6879283228381919,0.1387069908341967,0.517671820026382,0.6881491614377528,0.6093307149720608,0.1758078834184649,0.1552191052520686,0.4861846804657841,NaN,0.6561431369481034,0.2673948547643979,0.5896225711811294,0.3515550985099349,0.13437431598761757,0.12293750127684552,0.23297919584600144,0.5872452882676125
75,open,0.3795731707317073,general_hospital,0.2493744787322769,same,0.1417013148151065,0.1995036736411977,0.09664088386216182,0.12258066303683192,0.14242254145990613,0.5415502417141531,0.24870672722149956,0.4277835078082898,0.6860770872731767,0.26570588547357515,0.5220096738983095,0.7366317679721329,0,0.18809231181785482,0.15098559271224415,0.5942217623157999,NaN,0.6670421725902644,0.2385399176963351,0.5760870915718493,0.254602621857103,0.1444112662156863,0.12187619255247371,0.2144638403990025,0.4832742193476598
77,open,0.30335365853658536,nursing_hospital,0.060050041701417846,same,0.1434039393880707,0.20806944787872403,0.0879608377092024,0.09998160854681178,0.1532944152358527,0.5629290168405431,0.3968189937965841,0.47536484820773767,0.6880071937981754,0.12579917421707212,0.4885412189238249,0.6814603876896896,0.5882363711252214,0.17818195352505503,0.1575817247892964,0.4825056232236396,NaN,0.650640434260693,0.32398213785340313,0.5756970109045897,0.3288446073365467,0.14548370391120904,0.12459553988183536,0.20698254364089774,0.2493914736768899
81,open,0.08689024390243902,hospital,0.09841534612176814,same,0.12660881573998714,0.1995036736411977,0.07411757643946672,0.10127009721857667,0.15038847215755508,0.5588507905639267,0.32151509624915464,0.4880293957122435,0.6867096550472728,0.18633301923848059,0.4992332610802467,0.6878259983367981,0.5625088534173098,0.16707652745737145,0.1483666520750336,0.49082339903770605,NaN,0.6451250096495048,0.3193717277486911,0.5758011559365597,0.3284564640048286,0.1447678565758871,0.12386232978736303,0.16957605985037408,0.4827873982891717
82,open,0.22560975609756098,nursing_hospital,0.060884070058381985,same,0.12018548075175926,0.2004610589710993,0.07047277805659108,0.07837892031419066,0.153151051050908,0.5621897721849248,0.2714418748666475,0.47536484820773767,0.676923766804452,0.12798961422733912,0.5113260586604454,0.6945530850713448,0.5830742178202755,0.18150880329029928,0.15965159808321241,0.4910751959529308,NaN,0.6597615430164174,0.31704636931937175,0.576624823521486,0.3304543588509584,0.14670912591064733,0.12293750127684552,0.2144638403990025,0.188817024827874
83,open,0.17378048780487804,hospital,0.22018348623853212,same,0.10689242115537113,0.1995036736411977,0.05797059471285439,0.07527054859524225,0.14791604553865,0.5537051152877376,0.3549629357409542,0.4732311300343469,0.678717930566552,0.15213640494543762,0.4991937137662313,0.681992129834082,0.5785711318291167,0.19135811828246313,0.1698640170680284,0.48932473611446975,NaN,0.7365560705970383,0.4581780104712042,0.534969940230677,0.2644529138612233,0.14415538154080784,0.12293750127684552,0.2144638403990025,0.4238820502121149
84,open,0.32621951219512196,nursing_hospital,0.16680567139282734,same,0.37828444415970536,0.1995036736411977,0.33622037793593545,0.29569670585777447,0.1542485946688195,0.585486677978053,0.8389223833759109,0.47536484820773767,0.6674816510762581,0.19752380350578877,0.7012171776325,0.7844776291131903,0.6976459496455053,0.6291922750523691,0.6099842056008716,0.49336425881861073,NaN,0.8567985998360991,0.5157068062827225,0.6289686895376689,0.3940701049797904,0.2838015760527602,0.09839149864769522,0.2144638403990025,0.22685861325544196
